"datetime","date","account_type","category","type","asset_class","name","symbol","shares","price","amount","fee","tax","currency","original_amount","original_currency","fx_rate","description","transaction_id","counterparty_name","counterparty_iban","payment_reference","mcc_code"
"2020-09-21T15:02:14.414463Z","2020-09-21","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","50.000000","","","EUR","","","","Incoming transfer from Max Mustermann","b6140664-c08a-4737-abc2-b3bbdb5bf2cd","","","",""
"2020-09-22T11:08:24.558453Z","2020-09-22","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","100.000000","","","EUR","","","","Incoming transfer from Max Mustermann","27755a43-fc0d-4583-ad60-b95c9cbf214c","","","",""
"2020-09-22T13:32:35.873835Z","2020-09-22","DEFAULT","CASH","CARD_TRANSACTION","","Zalando SE","","","","-72.290000","","","EUR","","","","TR Card Transaction","1b3d8542-266a-4598-b5db-9cb9490965ff","","","","5691"
"2020-09-26T09:15:27.617476Z","2020-09-26","DEFAULT","CASH","CARD_TRANSACTION","","Amazon.de","","","","-14.350000","","","EUR","","","","TR Card Transaction","6ec7238b-6c78-47e0-a1c8-8fd047e7197b","","","","5942"
"2020-09-27T11:04:32.663984Z","2020-09-27","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-3.710000","","","EUR","","","","TR Card Transaction","47bdfc9a-6f9d-4116-8908-c056a8365d78","","","","4111"
"2020-09-29T08:11:49.658452Z","2020-09-29","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-23.290000","","","EUR","","","","TR Card Transaction","3ac48757-66f9-4f7e-bbef-ad42f3119031","","","","5912"
"2020-09-30T10:28:04.491699Z","2020-09-30","DEFAULT","CASH","CARD_TRANSACTION","","MediaMarkt","","","","-133.950000","","","EUR","","","","TR Card Transaction","e083ee44-5beb-44ca-8281-c1c9807734ff","","","","5732"
"2020-09-30T16:55:40.331495Z","2020-09-30","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","150.000000","","","EUR","","","","Incoming transfer from Max Mustermann","b0d8195e-2ffd-4eac-b9f7-e59286b1e9b9","","","",""
"2020-10-01T08:41:55.896840Z","2020-10-01","DEFAULT","CASH","CARD_TRANSACTION","","Amazon.de","","","","-67.880000","","","EUR","","","","TR Card Transaction","8535b2d4-556e-4d62-bdbd-bfc4f6989b1c","","","","5942"
"2020-10-01T17:32:04.325486Z","2020-10-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","300.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","2d48181c-67ba-41cc-a49e-78a5d424ae35","","","",""
"2020-10-02T07:28:58.849153Z","2020-10-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","2.4350870000","41.0663","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 2.435087","0428222c-fb62-43ca-a304-0cdd31808544","","","",""
"2020-10-02T10:03:28.108529Z","2020-10-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.1326660000","188.4427","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.132666","2e292493-fc32-4f56-bca5-f33e71545729","","","",""
"2020-10-02T12:20:38.498733Z","2020-10-02","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","0.4527860000","55.2137","-25.00","","","EUR","","","","Savings plan execution US0378331005 APPLE INC., quantity: 0.452786","273bdea5-5012-4c59-8ee5-04a0558213b5","","","",""
"2020-10-04T11:23:23.962526Z","2020-10-04","DEFAULT","CASH","CARD_TRANSACTION","","Kino Darmstadt","","","","-11.610000","","","EUR","","","","TR Card Transaction","1444ccc2-0562-4cfb-86a4-e14b9c376551","","","","7832"
"2020-10-15T18:09:10.189630Z","2020-10-15","DEFAULT","CASH","DIVIDEND","STOCK","NVIDIA","US67066G1040","59.7017640000","","0.520000","","-0.14","EUR","0.60","USD","0.874795","Cash Dividend for ISIN US67066G1040","f904913a-8a1b-45c8-a0f0-202c6fc0d23a","","","",""
"2020-10-18T13:19:51.822471Z","2020-10-18","DEFAULT","CASH","CARD_TRANSACTION","","Shell Tankstelle","","","","-39.360000","","","EUR","","","","TR Card Transaction","49977e22-5d3c-44a4-b24e-394975ce5fca","","","","5541"
"2020-10-19T18:32:33.438997Z","2020-10-19","DEFAULT","CASH","CARD_TRANSACTION","","Shell Tankstelle","","","","-60.780000","","","EUR","","","","TR Card Transaction","26132dff-39fb-4a57-ba56-b781f57b19ef","","","","5541"
"2020-10-24T18:05:23.235445Z","2020-10-24","DEFAULT","CASH","CARD_TRANSACTION","","Kino Darmstadt","","","","-10.870000","","","EUR","","","","TR Card Transaction","516b5215-6635-43b7-ab82-c7a70aae6543","","","","7832"
"2020-10-25T06:57:05.019927Z","2020-10-25","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","50.000000","","","EUR","","","","Incoming transfer from Max Mustermann","9a182b3e-45ff-49af-9821-487ac1a7d639","","","",""
"2020-10-25T10:02:18.961959Z","2020-10-25","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","50.000000","","","EUR","","","","Incoming transfer from Max Mustermann","75f4c220-d914-4850-b155-f4586ff87018","","","",""
"2020-10-25T14:13:53.156782Z","2020-10-25","DEFAULT","CASH","CARD_TRANSACTION","","Zalando SE","","","","-51.400000","","","EUR","","","","TR Card Transaction","54049798-c260-480e-98ca-28b42afcc45b","","","","5691"
"2020-10-25T21:44:53.145534Z","2020-10-25","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-6.560000","","","EUR","","","","TR Card Transaction","1fda2341-87d9-4a3b-8eee-e9e70b554c98","","","","4111"
"2020-10-27T21:38:34.017233Z","2020-10-27","DEFAULT","CASH","CARD_TRANSACTION","","Netto Marken-Discount","","","","-21.240000","","","EUR","","","","TR Card Transaction","035c7ae8-a578-4771-a325-02ae27816d24","","","","5411"
"2020-10-28T19:11:42.700674Z","2020-10-28","DEFAULT","TRADING","SELL","STOCK","NVIDIA","US67066G1040","-19.7015820000","14.5659","286.97","-1.00","-27.82","EUR","","","","Sell trade US67066G1040 NVIDIA CORP.   DL-,001, quantity: 19.701582","c72ac4c2-739f-4731-b547-5ef6c989fbbd","","","",""
"2020-11-01T09:49:37.770899Z","2020-11-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","500.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","77dd3008-5498-48e5-aa30-763d80f4af72","","","",""
"2020-11-01T17:34:21.853025Z","2020-11-01","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-3.270000","","","EUR","","","","TR Card Transaction","dfc94ba3-e8a5-4a8a-986c-cf2e389f3947","","","","4111"
"2020-11-02T07:48:41.200386Z","2020-11-02","DEFAULT","CASH","CARD_TRANSACTION","","Apotheke am Markt","","","","-13.940000","","","EUR","","","","TR Card Transaction","9bb215ea-6232-4415-bdcb-edac2b18a2eb","","","","5912"
"2020-11-02T07:55:41.348048Z","2020-11-02","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-27.210000","","","EUR","","","","TR Card Transaction","e6c4a09b-de09-49e3-a86e-8702ef6b7c8a","","","","4112"
"2020-11-02T10:04:45.813894Z","2020-11-02","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","0.4068940000","61.4410","-25.00","","","EUR","","","","Savings plan execution US0378331005 APPLE INC., quantity: 0.406894","ce8f4903-7cfb-4249-8ecd-2be6ec437f2e","","","",""
"2020-11-02T16:59:19.540418Z","2020-11-02","DEFAULT","TRADING","BUY","STOCK","Allianz","DE0008404005","0.3964660000","126.1141","-50.00","-1.00","","EUR","","","","Buy trade DE0008404005 ALLIANZ SE NA O.N., quantity: 0.396466","c4fbcd0a-d0cf-48ae-8539-30e69ccfe041","","","",""
"2020-11-02T20:02:18.211383Z","2020-11-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.1308590000","191.0458","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.130859","ea6dc2a2-e41b-4d00-83d6-7cfdf6375f23","","","",""
"2020-11-02T21:40:11.850916Z","2020-11-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","2.7651410000","36.1645","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 2.765141","a03bccd6-85a7-4284-8316-8644eacdb03c","","","",""
"2020-11-05T16:06:05.343848Z","2020-11-05","DEFAULT","CASH","CARD_TRANSACTION","","Rossmann","","","","-14.550000","","","EUR","","","","TR Card Transaction","c251e13c-db47-4326-8209-57e2502a6d00","","","","5912"
"2020-11-08T18:23:32.840010Z","2020-11-08","DEFAULT","CASH","CARD_TRANSACTION","","ALDI SUED","","","","-6.700000","","","EUR","","","","TR Card Transaction","2054e408-e7fb-40d0-8df4-fd87fad6359f","","","","5411"
"2020-11-13T14:45:28.224993Z","2020-11-13","DEFAULT","CASH","CARD_TRANSACTION","","Apotheke am Markt","","","","-6.470000","","","EUR","","","","TR Card Transaction","68fb17e1-c73e-4c23-9d2d-ae0c6b94a97c","","","","5912"
"2020-11-15T08:35:34.304466Z","2020-11-15","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-5.940000","","","EUR","","","","TR Card Transaction","f7c5c4a9-e065-45e7-ab92-eaeba3989d7e","","","","4111"
"2020-11-15T20:05:51.715054Z","2020-11-15","DEFAULT","CASH","DIVIDEND","STOCK","Apple","US0378331005","2.8252590000","","0.600000","","-0.16","EUR","0.68","USD","0.875870","Cash Dividend for ISIN US0378331005","d61676ba-c6ba-4564-ad4f-65b19244a82a","","","",""
"2020-11-17T17:29:51.578443Z","2020-11-17","DEFAULT","CASH","CARD_TRANSACTION","","Zalando SE","","","","-21.840000","","","EUR","","","","TR Card Transaction","7a1f05e0-2435-4a12-ba40-f9fd5a74d1dd","","","","5691"
"2020-11-30T15:30:15.843776Z","2020-11-30","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.4817090000","311.3912","-150.00","-1.00","","EUR","","","","Buy trade IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.481709","3d5f0862-ab08-4157-b6a2-90bdef0543b9","","","",""
"2020-12-01T20:26:30.487002Z","2020-12-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","300.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","4b5e5d07-72fd-4d75-9852-dae596203d37","","","",""
"2020-12-02T16:15:29.128473Z","2020-12-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.1321320000","189.2053","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.132132","8866fb5c-0959-47a7-9487-a0c29934fb18","","","",""
"2020-12-02T17:25:08.797615Z","2020-12-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","2.7419370000","36.4706","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 2.741937","a09ce301-af77-4677-b20f-c4dc77d6eb5e","","","",""
"2020-12-02T17:32:35.111341Z","2020-12-02","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","0.4288580000","58.2943","-25.00","","","EUR","","","","Savings plan execution US0378331005 APPLE INC., quantity: 0.428858","b76b4c17-debe-423b-b606-8983fccf28a7","","","",""
"2020-12-02T18:55:39.438446Z","2020-12-02","DEFAULT","CASH","CARD_TRANSACTION","","Netto Marken-Discount","","","","-3.160000","","","EUR","","","","TR Card Transaction","1dd63552-d629-4479-bd4b-c65298dc01e7","","","","5411"
"2020-12-03T11:31:32.489491Z","2020-12-03","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-3.550000","","","EUR","","","","TR Card Transaction","6f2b7af8-037c-421d-b8df-5380d937ebec","","","","4111"
"2020-12-09T09:08:06.413037Z","2020-12-09","DEFAULT","CASH","CARD_TRANSACTION","","Apotheke am Markt","","","","-9.870000","","","EUR","","","","TR Card Transaction","28de836f-b947-440b-b4d7-87a19e170e9f","","","","5912"
"2020-12-11T10:20:59.642848Z","2020-12-11","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0528500000","9460.6715","-500.00","-1.00","","EUR","","","","Buy trade XF000BTC0017 Bitcoin, quantity: 0.052850","521f64fa-ba3b-4ac4-adb0-d4aa6a6dad06","","","",""
"2020-12-11T21:33:29.156175Z","2020-12-11","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","100.000000","","","EUR","","","","Incoming transfer from Max Mustermann","29383c90-880b-4117-99d6-4ad52c97cc89","","","",""
"2020-12-14T06:38:30.278428Z","2020-12-14","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0329080000","9116.2256","-300.00","-1.00","","EUR","","","","Buy trade XF000BTC0017 Bitcoin, quantity: 0.032908","0318be12-ed81-4996-92cb-94827296bf5b","","","",""
"2020-12-14T09:26:37.322623Z","2020-12-14","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","300.000000","","","EUR","","","","Incoming transfer from Max Mustermann","7426c328-56ab-46ab-ac38-19359c873dc5","","","",""
"2020-12-15T09:12:01.462462Z","2020-12-15","DEFAULT","CASH","DIVIDEND","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","4.3548860000","","1.700000","","-0.45","EUR","1.96","USD","0.866748","Cash Dividend for ISIN IE00B3RBWM25","26d2e042-44ee-446e-a1bf-2cf4e75b091d","","","",""
"2020-12-15T18:09:52.713793Z","2020-12-15","DEFAULT","CASH","DIVIDEND","STOCK","Microsoft","US5949181045","4.1805980000","","2.720000","","-0.72","EUR","3.14","USD","0.865314","Cash Dividend for ISIN US5949181045","4165e9ea-43df-4a98-af50-52df903743b9","","","",""
"2020-12-16T07:45:08.543878Z","2020-12-16","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","50.000000","","","EUR","","","","Incoming transfer from Max Mustermann","c3903a9c-ef26-4e04-9573-1edddce462d0","","","",""
"2020-12-16T12:35:20.694395Z","2020-12-16","DEFAULT","CASH","CARD_TRANSACTION","","Zalando SE","","","","-81.100000","","","EUR","","","","TR Card Transaction","3f0f70f0-a881-47a4-8345-8955b9e8faf6","","","","5691"
"2020-12-17T14:39:30.201603Z","2020-12-17","DEFAULT","CASH","CARD_TRANSACTION","","Apotheke am Markt","","","","-11.440000","","","EUR","","","","TR Card Transaction","d3b6e24e-c3e0-4f99-872a-e773bcfc6859","","","","5912"
"2020-12-20T18:57:25.858130Z","2020-12-20","DEFAULT","CASH","CARD_TRANSACTION","","Pizzeria Da Mario","","","","-18.620000","","","EUR","","","","TR Card Transaction","89bece9f-e0ef-4d98-b47b-145fccde6574","","","","5812"
"2020-12-21T20:41:16.783641Z","2020-12-21","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","200.000000","","","EUR","","","","Incoming transfer from Max Mustermann","2c8201ea-27d1-46ae-82d7-fd6f0592a44e","","","",""
"2020-12-21T21:13:12.868170Z","2020-12-21","DEFAULT","TRADING","BUY","STOCK","Alphabet (A)","US02079K3059","2.9630650000","50.6232","-150.00","-1.00","","EUR","","","","Buy trade US02079K3059 ALPHABET INC.CL.A DL-,001, quantity: 2.963065","6551771d-0397-486f-8447-116113368992","","","",""
"2020-12-22T13:40:14.055040Z","2020-12-22","DEFAULT","CASH","CARD_TRANSACTION","","Starbucks Darmstadt","","","","-4.250000","","","EUR","","","","TR Card Transaction","cb713966-47fa-4a68-8588-4805dc0e061b","","","","5814"
"2020-12-25T08:41:36.243500Z","2020-12-25","DEFAULT","CASH","CARD_TRANSACTION","","ALDI SUED","","","","-36.690000","","","EUR","","","","TR Card Transaction","29ab6ece-93ce-4f0e-aaa9-984df2ac5983","","","","5411"
"2020-12-28T06:19:36.632063Z","2020-12-28","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","100.000000","","","EUR","","","","Incoming transfer from Max Mustermann","8fefff15-77f7-4685-b035-7f3e157eb1df","","","",""
"2020-12-28T09:59:21.298384Z","2020-12-28","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-53.710000","","","EUR","","","","TR Card Transaction","73656d45-6788-4488-9bf3-33feb33d9d28","","","","4112"
"2020-12-29T12:51:07.346747Z","2020-12-29","DEFAULT","CASH","CARD_TRANSACTION","","Kino Darmstadt","","","","-11.340000","","","EUR","","","","TR Card Transaction","f95c7386-a4eb-491d-be4d-6f1d3c0d1073","","","","7832"
"2020-12-30T12:11:39.897734Z","2020-12-30","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-37.960000","","","EUR","","","","TR Card Transaction","c5a16348-b53e-4265-ae6f-d7b28d7ffc74","","","","4112"
"2021-01-01T06:16:24.246961Z","2021-01-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","300.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","76b96885-3dff-49db-bab1-7d6b3d6fbca6","","","",""
"2021-01-01T07:42:07.488002Z","2021-01-01","DEFAULT","TRADING","SELL","STOCK","SAP","DE0007164600","-0.8621950000","100.1191","86.32","-1.00","","EUR","","","","Sell trade DE0007164600 SAP SE O.N., quantity: 0.862195","05281c76-5a3b-4b26-9891-f4c5ae2e7ed3","","","",""
"2021-01-01T14:21:19.610754Z","2021-01-01","DEFAULT","CASH","TAX_OPTIMIZATION","","","","","","0.000000","","7.25","EUR","","","","Tax Optimisation","07191d8f-cced-43f8-adb7-e20ddd5c9b65","","","",""
"2021-01-03T15:23:39.231577Z","2021-01-03","DEFAULT","CASH","CARD_TRANSACTION","","Netto Marken-Discount","","","","-16.690000","","","EUR","","","","TR Card Transaction","6924b096-3da0-4c3a-8c08-f7bb335ee6cf","","","","5411"
"2021-01-04T08:33:28.553829Z","2021-01-04","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.1453190000","172.0350","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.145319","52740e98-82c9-46f9-9c80-e88c1681f9ca","","","",""
"2021-01-04T12:48:15.713390Z","2021-01-04","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","0.4485720000","55.7324","-25.00","","","EUR","","","","Savings plan execution US0378331005 APPLE INC., quantity: 0.448572","3301d607-8f0f-4c17-8d5a-b60324315d80","","","",""
"2021-01-04T17:26:44.575914Z","2021-01-04","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","2.8114140000","35.5693","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 2.811414","a990c568-5fef-4b29-8f86-9a7f69623f7e","","","",""
"2021-01-04T21:48:34.840952Z","2021-01-04","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.7471090000","66.9247","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.747109","957d341b-c36b-4755-b109-ff34c909a377","","","",""
"2021-01-09T07:27:22.734406Z","2021-01-09","DEFAULT","CASH","CARD_TRANSACTION","","MCDONALDS 01271","","","","-10.780000","","","EUR","","","","TR Card Transaction","6008e3dc-0776-4a7b-a722-ac919ad7d025","","","","5814"
"2021-01-10T21:02:18.428728Z","2021-01-10","DEFAULT","CASH","CARD_TRANSACTION","","Lidl sagt Danke","","","","-34.560000","","","EUR","","","","TR Card Transaction","d5652a0a-d4f9-49c1-98ed-9e4c698c11b3","","","","5411"
"2021-01-12T10:41:55.364663Z","2021-01-12","DEFAULT","CASH","CARD_TRANSACTION","","Lidl sagt Danke","","","","-24.850000","","","EUR","","","","TR Card Transaction","1cbc5f7a-425e-4340-9605-144be9cbbe7c","","","","5411"
"2021-01-15T09:02:51.692267Z","2021-01-15","DEFAULT","CASH","DIVIDEND","STOCK","NVIDIA","US67066G1040","40.0001820000","","0.360000","","-0.09","EUR","0.42","USD","0.860869","Cash Dividend for ISIN US67066G1040","fb5de900-001c-4356-b7e9-7c4f372f9895","","","",""
"2021-01-17T07:15:47.046385Z","2021-01-17","DEFAULT","CASH","CARD_TRANSACTION","","ALDI SUED","","","","-20.070000","","","EUR","","","","TR Card Transaction","8e367b15-ff2c-4f87-acde-bcccd163d028","","","","5411"
"2021-01-18T13:52:58.767051Z","2021-01-18","DEFAULT","CASH","CARD_TRANSACTION","","Kino Darmstadt","","","","-13.970000","","","EUR","","","","TR Card Transaction","87913c58-e781-48b7-aa8d-514187fc6aa0","","","","7832"
"2021-01-20T11:40:43.447952Z","2021-01-20","DEFAULT","CASH","CARD_TRANSACTION","","Apotheke am Markt","","","","-23.920000","","","EUR","","","","TR Card Transaction","4ac0090e-ea56-4fa9-a831-806261efc11c","","","","5912"
"2021-01-24T19:35:33.140606Z","2021-01-24","DEFAULT","CASH","CARD_TRANSACTION","","ALDI SUED","","","","-24.250000","","","EUR","","","","TR Card Transaction","5dee31ed-d68b-413a-8452-fc5085c9ba21","","","","5411"
"2021-01-26T06:13:59.199254Z","2021-01-26","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-57.810000","","","EUR","","","","TR Card Transaction","ba45b4b4-e386-41cc-af12-c63030df5d48","","","","4112"
"2021-01-26T07:55:04.197303Z","2021-01-26","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","350.000000","","","EUR","","","","Incoming transfer from Max Mustermann","8c1226d5-ec1b-4b4c-94d9-bf0f28d69990","","","",""
